"Course","Term","FileName","Asset","Url","Bytes","Hash"
"EcoIV","20221","Lecture12_2.pdf","EcoIV_20221_Lecture12_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture12_2.pdf","7112785","BF4ACDFC59434D10B10033AC9D7387F8"
"EcoIV","20221","Lecture13.pdf","EcoIV_20201_Lecture13.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture13.pdf","602681","88A123AF343DB76EB27207A2332D3FD0"
"EcoIV","20221","Lecture13_1.pdf","EcoIV_20221_Lecture13_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture13_1.pdf","6496315","1E4B34CBBE4D9498A3E16EF7F255DD63"
"EcoIV","20221","Lecture13_2.pdf","EcoIV_20221_Lecture13_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture13_2.pdf","6796838","51A9407EFF849B67B0C3071F8753B4FA"
"EcoIV","20221","Lecture14.pdf","EcoIV_20201_Lecture14.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture14.pdf","575556","AE13A03A33875DB1AB8FB751BEF12590"
"EcoIV","20221","Lecture14_1.pdf","EcoIV_20221_Lecture14_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture14_1.pdf","3346771","96BD806F2434B64B56EBFEB7D006DCDC"
"EcoIV","20221","Lecture14_2.pdf","EcoIV_20221_Lecture14_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture14_2.pdf","3364636","1C10A12F3AF70F681FF81BFF02961220"
"EcoIV","20221","Lecture15.pdf","EcoIV_20201_Lecture15.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture15.pdf","758101","5F45394AA9039A288CC02A7AED2E5B1A"
"EcoIV","20221","Lecture15_1.pdf","EcoIV_20221_Lecture15_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture15_1.pdf","5177950","030F9823E616264EEE9E987D652441F8"
"EcoIV","20221","Lecture15_2.pdf","EcoIV_20221_Lecture15_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture15_2.pdf","4547561","CDD2725550F6BE5CB467A7593EB45EAF"
"EcoIV","20221","Lecture16.pdf","EcoIV_20201_Lecture16.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture16.pdf","782352","FD65CD6FB31FDB70F8983D238B0766C4"
"EcoIV","20221","Lecture16_1.pdf","EcoIV_20221_Lecture16_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture16_1.pdf","10546427","12344F536D7DE089A2A83F7B33FDFE15"
"EcoIV","20221","Lecture16_2.pdf","EcoIV_20221_Lecture16_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture16_2.pdf","12278114","7095F3C54E0CFD1A42F85B1644A6224A"
"EcoIV","20221","Lecture17.pdf","EcoIV_20201_Lecture17.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture17.pdf","541226","65ACD982EE4B7A77D7C77148C9DC9A52"
"EcoIV","20221","Lecture17_1.pdf","EcoIV_20221_Lecture17_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture17_1.pdf","6531336","4C8C535FA2255A557F89789285B3B905"
"EcoIV","20221","Lecture17_2.pdf","EcoIV_20221_Lecture17_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture17_2.pdf","4627029","C3FC90E30666D60B0BB5CA178B105D10"
"EcoIV","20221","Lecture18.pdf","EcoIV_20201_Lecture18.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture18.pdf","1240592","028B02B65EAF10F19633ECA30BA08E1E"
"EcoIV","20221","Lecture18_1.pdf","EcoIV_20221_Lecture18_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture18_1.pdf","9357591","679CFE0D272D3650F1B27D42170A22A0"
"EcoIV","20221","Lecture18_2.pdf","EcoIV_20221_Lecture18_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture18_2.pdf","12980502","D652AD26EBA3B7097E5FF993A362CB9E"
"EcoIV","20221","Lecture19.pdf","EcoIV_20201_Lecture19.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture19.pdf","906282","F4FA816360F3A36EE9BF13C4BD7E25EE"
"EcoIV","20221","Lecture19_1.pdf","EcoIV_20221_Lecture19_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture19_1.pdf","9919081","DC4B26995260250399D9DD1D8E567CC1"
"EcoIV","20221","Lecture19_2.pdf","EcoIV_20221_Lecture19_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture19_2.pdf","9096542","DF2C97CD988E270D9C8AC9AFEE3FBB8E"
"EcoIV","20221","Lecture19_short.pdf","EcoIV_20201_Lecture19_short.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture19_short.pdf","613200","2DC224B1FE8A5C6707AC6EE76EA637EE"
"EcoIV","20221","Lecture1_1.pdf","EcoIV_20221_Lecture1_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture1_1.pdf","9228954","1DEAE969FA02FBC3D0BC3A5789058510"
"EcoIV","20221","Lecture1_2.pdf","EcoIV_20221_Lecture1_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture1_2.pdf","6836877","40DC3E5F11EEDCB0600C6707A731DB5A"
"EcoIV","20221","Lecture2.pdf","EcoIV_20221_Lecture2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture2.pdf","479586","9FDE844CA9A96DFD82150317B1A7AFBC"
"EcoIV","20221","Lecture20.pdf","EcoIV_20201_Lecture20.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture20.pdf","452171","BA51D60A76DC007F43EBC81039B3EFF8"
"EcoIV","20221","Lecture20_1.pdf","EcoIV_20221_Lecture20_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture20_1.pdf","6419416","009C853F34C4D5D6BF5A2FFAAB9C1623"
"EcoIV","20221","Lecture20_2.pdf","EcoIV_20221_Lecture20_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture20_2.pdf","6281443","A64ED35EE13027E60738821A11939EAE"
"EcoIV","20221","Lecture2_1.pdf","EcoIV_20221_Lecture2_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture2_1.pdf","5349499","16A009EA567FC5A7E59CC507FA529CF7"
"EcoIV","20221","Lecture2_2.pdf","EcoIV_20221_Lecture2_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture2_2.pdf","6752020","665D54C2B969F376C534FE2BFB34BE9A"
"EcoIV","20221","Lecture3.pdf","EcoIV_20221_Lecture3.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture3.pdf","650388","9E6A4BDCE6B5E7BA6FD5DAAF7BF9955B"
"EcoIV","20221","Lecture3_1.pdf","EcoIV_20221_Lecture3_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture3_1.pdf","16523633","964BAC10C2FF61EFBF57465AEB59A9C9"
"EcoIV","20221","Lecture3_2.pdf","EcoIV_20221_Lecture3_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture3_2.pdf","16789212","9991BC21256854E30FF5954110106795"
"EcoIV","20221","Lecture4.pdf","EcoIV_20211_Lecture4.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture4.pdf","554678","E7D1B87FA7B5B2C35C600B27F4749CA8"
"EcoIV","20221","Lecture4_1.pdf","EcoIV_20221_Lecture4_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture4_1.pdf","3281623","70BF050ED0ADA1E1D1347D3648F4C8CE"
"EcoIV","20221","Lecture4_2.pdf","EcoIV_20221_Lecture4_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture4_2.pdf","3314798","2718EDAED7D22F05EBAF393384B1ED60"
"EcoIV","20221","Lecture5.pdf","EcoIV_20211_Lecture5.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture5.pdf","534249","4447C8741576490AC48DE5D9E9DAC3EF"
"EcoIV","20221","Lecture5_1.pdf","EcoIV_20221_Lecture5_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture5_1.pdf","6029817","6D5EE0CC626DC2B6AD890BD3C1B43D05"
"EcoIV","20221","Lecture5_2.pdf","EcoIV_20221_Lecture5_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture5_2.pdf","3768757","43BBDABE38A4C59AD4A57F0E5C936E34"
"EcoIV","20221","Lecture6.pdf","EcoIV_20211_Lecture6.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture6.pdf","603191","0927AEF8B0A1C3EF53FB27DCE2935896"
"EcoIV","20221","Lecture6_1.pdf","EcoIV_20221_Lecture6_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture6_1.pdf","1504818","7312BD325BABF1B5C063D6AF1618EEB2"
"EcoIV","20221","Lecture6_2.pdf","EcoIV_20221_Lecture6_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture6_2.pdf","1421133","4FC3643EDF6A81312D507C33ACC70EFF"
"EcoIV","20221","Lecture7.pdf","EcoIV_20201_Lecture7.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture7.pdf","444988","10E42F973A044ABFDF6E5EF14D0BD0E2"
"EcoIV","20221","Lecture7_1.pdf","EcoIV_20221_Lecture7_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture7_1.pdf","1291670","F332C4A94C95BCC5B2ED6A7996AFD8B1"
"EcoIV","20221","Lecture7_2.pdf","EcoIV_20221_Lecture7_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture7_2.pdf","940974","D970804472C66AA21FF81492CD35D336"
"EcoIV","20221","Lecture8-9.pdf","EcoIV_20211_Lecture8-9.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture8-9.pdf","581283","3D3ECB666D1C73C65EB2300D3D48E677"
"EcoIV","20221","Lecture8-9_1.pdf","EcoIV_20221_Lecture8-9_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture8-9_1.pdf","8202442","A42EE0C720BC2887ED7EF9A49A2F35A6"
"EcoIV","20221","Lecture8-9_2.pdf","EcoIV_20221_Lecture8-9_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture8-9_2.pdf","6603822","6262200F69BC2A50826FCB160C61A20F"
"EcoIV","20221","RepasoParcial_1A_1.pdf","EcoIV_20221_RepasoParcial_1A_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_1A_1.pdf","8678870","C26B3AB3D033008406B2B7DB5EEB7DDD"
"EcoIV","20221","RepasoParcial_1A_2.pdf","EcoIV_20221_RepasoParcial_1A_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_1A_2.pdf","4674222","DC6E70CF118B3BC91E723378D51D6497"
"EcoIV","20221","RepasoParcial_1B_1.pdf","EcoIV_20221_RepasoParcial_1B_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_1B_1.pdf","10197768","CDE61FBCB5161DECA76064A9BF542BA9"
"EcoIV","20221","RepasoParcial_1B_2.pdf","EcoIV_20221_RepasoParcial_1B_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_1B_2.pdf","8580999","7E327E8C828CCB83638997DA52C844B5"
"EcoIV","20221","RepasoParcial_2A_1.pdf","EcoIV_20221_RepasoParcial_2A_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_2A_1.pdf","11409158","6246D969C79806625D62DB6F836BFD38"
"EcoIV","20221","RepasoParcial_2A_2.pdf","EcoIV_20221_RepasoParcial_2A_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_2A_2.pdf","2087948","8912322F00E1359D5765AB831F057067"
"EcoIV","20221","RepasoParcial_2B_1.pdf","EcoIV_20221_RepasoParcial_2B_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_2B_1.pdf","7623544","0D197C2AB57D623F3A964D27682BFAFF"
"EcoIV","20221","RepasoParcial_2B_2.pdf","EcoIV_20221_RepasoParcial_2B_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_2B_2.pdf","3212449","42F846E2BE4AC092A5F0878FCCB52417"
"EcoIV","20221","RepasoParcial_2C_1.pdf","EcoIV_20221_RepasoParcial_2C_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_2C_1.pdf","7524623","31B9AB74D0A1BE699DA25E85D693E153"
"EcoIV","20221","RepasoParcial_2C_2.pdf","EcoIV_20221_RepasoParcial_2C_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_RepasoParcial_2C_2.pdf","5202981","72C4477133C2ADE38A9760647F82519A"
"EcoIV","20221","SolucionDic2021.pdf","EcoIV_20221_SolucionDic2021.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_SolucionDic2021.pdf","11236401","6C8FDB3CB21C7BE237D9E953BEC346B7"
"EcoIV","20221","Temario.pdf","EcoIV_20221_Temario.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Temario.pdf","68094","597A8D265FFA000167026DF0C6EA0F13"
"EcoIV","20231","Lecture1.pdf","EcoIV_20221_Lecture1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture1.pdf","419118","E1C49296D4472572DD60E6BE342B1659"
"EcoIV","20231","Lecture10.pdf","EcoIV_20201_Lecture10.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture10.pdf","557126","895F6F62A6B81C4B28901B0C66C86D49"
"EcoIV","20231","Lecture10_1.pdf","EcoIV_20231_Lecture10_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture10_1.pdf","10308038","D90A659AF79ACCF81DCF4591333141F1"
"EcoIV","20231","Lecture11.pdf","EcoIV_20221_Lecture11.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture11.pdf","819032","5E297E46422CEDC1A76C1C0CC8DDF788"
"EcoIV","20231","Lecture11_1.pdf","EcoIV_20231_Lecture11_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture11_1.pdf","11871918","47D3FC4A9425C38398EC906A57FBBC17"
"EcoIV","20231","Lecture12.pdf","EcoIV_20221_Lecture12.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture12.pdf","883062","0320B6F242244480AD878628DDFEA60A"
"EcoIV","20231","Lecture12_1.pdf","EcoIV_20231_Lecture12_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture12_1.pdf","13241902","7E36263E3B96FFA4A7A05EFEE9E511C2"
"EcoIV","20231","Lecture13.pdf","EcoIV_20201_Lecture13.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture13.pdf","602681","88A123AF343DB76EB27207A2332D3FD0"
"EcoIV","20231","Lecture13_1.pdf","EcoIV_20231_Lecture13_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture13_1.pdf","15135274","2EB16E262B0770F7E99771E4A383DAE4"
"EcoIV","20231","Lecture14.pdf","EcoIV_20201_Lecture14.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture14.pdf","575556","AE13A03A33875DB1AB8FB751BEF12590"
"EcoIV","20231","Lecture14_1.pdf","EcoIV_20231_Lecture14_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture14_1.pdf","3270188","7195CBB3C9BFDD4EF2D108738ACF3EC6"
"EcoIV","20231","Lecture15.pdf","EcoIV_20201_Lecture15.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture15.pdf","758101","5F45394AA9039A288CC02A7AED2E5B1A"
"EcoIV","20231","Lecture15_1.pdf","EcoIV_20231_Lecture15_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture15_1.pdf","6168342","14C75767E02C0250A977CB1E00D2E08E"
"EcoIV","20231","Lecture16.pdf","EcoIV_20201_Lecture16.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture16.pdf","782352","FD65CD6FB31FDB70F8983D238B0766C4"
"EcoIV","20231","Lecture16_1.pdf","EcoIV_20231_Lecture16_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture16_1.pdf","6037175","C0637EA6AE624332AB0AB8A0B926F4ED"
"EcoIV","20231","Lecture17.pdf","EcoIV_20201_Lecture17.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture17.pdf","541226","65ACD982EE4B7A77D7C77148C9DC9A52"
"EcoIV","20231","Lecture18.pdf","EcoIV_20201_Lecture18.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture18.pdf","1240592","028B02B65EAF10F19633ECA30BA08E1E"
"EcoIV","20231","Lecture19.pdf","EcoIV_20201_Lecture19.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture19.pdf","906282","F4FA816360F3A36EE9BF13C4BD7E25EE"
"EcoIV","20231","Lecture19_short.pdf","EcoIV_20201_Lecture19_short.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture19_short.pdf","613200","2DC224B1FE8A5C6707AC6EE76EA637EE"
"EcoIV","20231","Lecture1_1.pdf","EcoIV_20231_Lecture1_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture1_1.pdf","7395931","6F5FC6D2F3E678E27BD1A86E6BD62641"
"EcoIV","20231","Lecture2.pdf","EcoIV_20221_Lecture2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture2.pdf","479586","9FDE844CA9A96DFD82150317B1A7AFBC"
"EcoIV","20231","Lecture20.pdf","EcoIV_20201_Lecture20.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture20.pdf","452171","BA51D60A76DC007F43EBC81039B3EFF8"
"EcoIV","20231","Lecture2_1.pdf","EcoIV_20231_Lecture2_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture2_1.pdf","13590653","11EA75740BE05A1BF5EE064BD66CD892"
"EcoIV","20231","Lecture3.pdf","EcoIV_20221_Lecture3.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Lecture3.pdf","650388","9E6A4BDCE6B5E7BA6FD5DAAF7BF9955B"
"EcoIV","20231","Lecture3_1.pdf","EcoIV_20231_Lecture3_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture3_1.pdf","20006174","21A6344295B1C84A938F55E639E13274"
"EcoIV","20231","Lecture4.pdf","EcoIV_20211_Lecture4.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture4.pdf","554678","E7D1B87FA7B5B2C35C600B27F4749CA8"
"EcoIV","20231","Lecture4_1.pdf","EcoIV_20231_Lecture4_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture4_1.pdf","14506718","FB954679FD7649E7EC5422A4816B30EF"
"EcoIV","20231","Lecture5.pdf","EcoIV_20211_Lecture5.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture5.pdf","534249","4447C8741576490AC48DE5D9E9DAC3EF"
"EcoIV","20231","Lecture5_1.pdf","EcoIV_20231_Lecture5_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture5_1.pdf","16981560","A6877B492EBA01D8D0EC89F642D86E51"
"EcoIV","20231","Lecture6.pdf","EcoIV_20211_Lecture6.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture6.pdf","603191","0927AEF8B0A1C3EF53FB27DCE2935896"
"EcoIV","20231","Lecture6_1.pdf","EcoIV_20231_Lecture6_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture6_1.pdf","12598759","A08879542BF43A263186360AFF84B9C0"
"EcoIV","20231","Lecture7.pdf","EcoIV_20201_Lecture7.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture7.pdf","444988","10E42F973A044ABFDF6E5EF14D0BD0E2"
"EcoIV","20231","Lecture7_1.pdf","EcoIV_20231_Lecture7_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture7_1.pdf","10888707","E29C97181799CCAC63B3A6C9C1008E63"
"EcoIV","20231","Lecture8-9.pdf","EcoIV_20211_Lecture8-9.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_Lecture8-9.pdf","581283","3D3ECB666D1C73C65EB2300D3D48E677"
"EcoIV","20231","Lecture8.pdf","EcoIV_20201_Lecture8.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture8.pdf","584181","262B2BD9B717565F202CEEE285873568"
"EcoIV","20231","Lecture8_9_1.pdf","EcoIV_20231_Lecture8_9_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Lecture8_9_1.pdf","12895191","E632A3CD563C7E437AA26BACBA9D0D43"
"EcoIV","20231","Lecture9.pdf","EcoIV_20201_Lecture9.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture9.pdf","496406","DA40560777239D3E9FF37D86195309EA"
"EcoIV","20231","Quiz1_2022.pdf","EcoIV_20231_Quiz1_2022.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Quiz1_2022.pdf","8931096","5DB0A06FCD765F740725A5438A07AB7A"
"EcoIV","20231","Repaso_Parcial2_1.pdf","EcoIV_20231_Repaso_Parcial2_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Repaso_Parcial2_1.pdf","13443001","0797453404B70E59B918060AAA5CF999"
"EcoIV","20231","Repaso_Parcial2_2.pdf","EcoIV_20231_Repaso_Parcial2_2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Repaso_Parcial2_2.pdf","8962580","A1EA4B9C8B76C950793E5F6BBA532357"
"EcoIV","20231","Repaso_Parcial3_1.pdf","EcoIV_20231_Repaso_Parcial3_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Repaso_Parcial3_1.pdf","16762886","C29B5C400AF8A1B3FE76320B2495B9B0"
"EcoIV","20231","Repaso_Parcial4_1.pdf","EcoIV_20231_Repaso_Parcial4_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Repaso_Parcial4_1.pdf","25267070","B197DC5A19A46C3721B43C9F8DEED304"
"EcoIV","20231","Repaso_Parcial5_1.pdf","EcoIV_20231_Repaso_Parcial5_1.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Repaso_Parcial5_1.pdf","2341974","99F183575630F54939A335D3404ED890"
"EcoIV","20231","Solucion_Parcial_1_2022_Otono_Parte2.pdf","EcoIV_20231_Solucion_Parcial_1_2022_Otono_Parte2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Solucion_Parcial_1_2022_Otono_Parte2.pdf","11974383","1834431C61C81AC2C8B080D6A20699D1"
"EcoIV","20231","Solucion_Parcial_1_2022_Primavera_Parte2.pdf","EcoIV_20231_Solucion_Parcial_1_2022_Primavera_Parte2.pdf","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20231_Solucion_Parcial_1_2022_Primavera_Parte2.pdf","692567","20AE65DD009F8D42BD79821BF95038B4"
