"Course","Term","Section","Label","Href","Status","Url","Asset","Local"
"EcoIV","2025-2","Notas de Clase","Notas de clase de Álvaro Riascos y Andrés Carvajal (Equilibrio general)","https://mauricio-romero.com/pdfs/MicroIII201619/notas_micro.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_notas_micro.pdf","","public_html\pdfs\MicroIII201619\notas_micro.pdf"
"EcoIV","2025-2","Notas de Clase","Notas de clase de Marcela Eslava (Teoría de Juegos)","https://economia.uniandes.edu.co/files/profesores/marcela_eslava/tj2016II/Notas_Juegos_revisada.pdf","EXTERNAL","https://economia.uniandes.edu.co/files/profesores/marcela_eslava/tj2016II/Notas_Juegos_revisada.pdf","",""
"EcoIV","2025-2","Notas de Clase","Resumen del curso","https://mauricio-romero.com/pdfs/EcoIV/Resumen_ParcialFinal.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_Resumen_ParcialFinal.pdf","","public_html\pdfs\EcoIV\Resumen_ParcialFinal.pdf"
"EcoIV","2025-2","Notas de Clase","Notas de clase de Teoría de Juegos","https://mauricio-romero.com/pdfs/EcoIV/Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_Notas.pdf","","public_html\pdfs\EcoIV\Notas.pdf"
"EcoIV","2025-2","Notas de Clase","Taller de equilibrio general","https://mauricio-romero.com/pdfs/EcoIV/Taller_EqGeneral.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_Taller_EqGeneral.pdf","","public_html\pdfs\EcoIV\Taller_EqGeneral.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2016-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/1oct2016A.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_1oct2016A.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\1oct2016A.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2017-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/4mar2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_4mar2017.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\4mar2017.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2017- Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/30sept2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_30sept2017.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\30sept2017.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2018-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/3mar2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_3mar2018-2.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\3mar2018.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2018-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/29sep2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_29sep2018.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\29sep2018.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2019-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/2mar2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_2mar2019.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\2mar2019.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2019-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/28sept2019.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_28sept2019.pdf","EcoIV_PastExams_FirstMidterm_28sept2019.pdf","public_html\pdfs\EcoIV\PastExams\FirstMidterm\28sept2019.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2020-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/7mar2020.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_7mar2020.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\7mar2020.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solución","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionMarzo2020.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Solucion_Parcial_1.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\SolucionMarzo2020.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2020-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2020.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_Sep2020.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\Sep2020.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2021-Primavera (con solución)","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionFeb2020_1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_SolucionFeb2020_1.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\SolucionFeb2020_1.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2021-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2021.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_Sep2021.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\Sep2021.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solución","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Sep2021.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_Solucion_Sep2021.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\Solucion_Sep2021.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2022 - Primavera (solución de algunos ejercicios)","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_Solucion_Parcial_1_2022_Primavera.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\Solucion_Parcial_1_2022_Primavera.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solucion de otros ejercicios","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera_Parte2.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_Solucion_Parcial_1_2022_Primavera_Parte2.pdf","EcoIV_PastExams_FirstMidterm_Solucion_Parcial_1_2022_Primavera_Parte2.pdf","public_html\pdfs\EcoIV\PastExams\FirstMidterm\Solucion_Parcial_1_2022_Primavera_Parte2.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Primer Parcial 2022 - Otoño (solución de algunos ejercicios)","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_Solucion_Parcial_1_2022_Otono.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\Solucion_Parcial_1_2022_Otono.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solucion de otros ejercicios","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono_Parte2.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_Solucion_Parcial_1_2022_Otono_Parte2.pdf","EcoIV_PastExams_FirstMidterm_Solucion_Parcial_1_2022_Otono_Parte2.pdf","public_html\pdfs\EcoIV\PastExams\FirstMidterm\Solucion_Parcial_1_2022_Otono_Parte2.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2016-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/12nov2016A.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_12nov2016A.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\12nov2016A.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2017-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/22abr2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_22abr2017.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\22abr2017.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2017-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/11nov2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_11nov2017.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\11nov2017.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2018-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/21abr2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_21abr2018.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\21abr2018.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2018-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/10nov2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_10nov2018.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\10nov2018.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2019-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/27abr2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_27abr2019.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\27abr2019.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2019-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/9nov2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_9nov2019.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\9nov2019.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solución","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20192.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Solucion_Parcial_2_20192.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\Solucion_Parcial_2_20192.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2020-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/18abr2020.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_18abr2020.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\18abr2020.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solución","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20201.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Solucion_Parcial_2_20201.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\Solucion_Parcial_2_20201.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2020-Otoño","https://mauricio-romero.com/pdfs/EcoIV/20211/SolucionParcial2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_SolucionParcial2.pdf","","public_html\pdfs\EcoIV\20211\SolucionParcial2.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2021-Primavera (con solución)","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/SolucionAbril2021.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20211_SolucionParcial2.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\SolucionAbril2021.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Segundo Parcial 2021-Otoño (con solución)","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Nov2021_2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_Solucion_Nov2021_2.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\Solucion_Nov2021_2.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2016-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/5dic2016A.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_5dic2016A.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\5dic2016A.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2017-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/29mayo2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_29mayo2017.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\29mayo2017.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2017-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/18dic2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_18dic2017.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\18dic2017.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2018-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/21may2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_21may2018.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\21may2018.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2018-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/10dic2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_10dic2018.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\10dic2018.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2019-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/27mayo2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_27mayo2019.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\27mayo2019.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2019-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/16dic2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_16dic2019.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\16dic2019.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solución","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_SolucionDic2019.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\SolucionDic2019.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2020-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2020.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_Mayo2020.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\Mayo2020.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2020-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2020.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_Dic2020.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\Dic2020.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2021-Primavera","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2021.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_Mayo2021.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\Mayo2021.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Final 2021-Otoño","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2021.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_Dic2021.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\Dic2021.pdf"
"EcoIV","2025-2","Exámenes viejos de Eco-IV","Solución","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2021.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20221_SolucionDic2021.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\SolucionDic2021.pdf"
"Microeconometria","Fall 2020","Syllabus","Syllabus","https://mauricio-romero.com/pdfs/Microeconometria/20202/Syllabus_20202.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Syllabus_20202.pdf","","public_html\pdfs\Microeconometria\20202\Syllabus_20202.pdf"
"Microeconometria","Fall 2020","Slides","Lecture 0 - Admin","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 0 - Course Admin.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_0_-_Course_Admin.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 0 - Course Admin.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 0 - Course Admin.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_0_-_Course_Admin.tex","Microeconometria_20202_Lecture_0_-_Course_Admin.tex","public_html\pdfs\Microeconometria\20202\Lecture 0 - Course Admin.tex"
"Microeconometria","Fall 2020","Slides","Lecture 1 - Intro to R","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 1 - Introduction to R.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_1_-_Introduction_to_R.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 1 - Introduction to R.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 1 - Introduction to R.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_1_-_Introduction_to_R.tex","Microeconometria_20202_Lecture_1_-_Introduction_to_R.tex","public_html\pdfs\Microeconometria\20202\Lecture 1 - Introduction to R.tex"
"Microeconometria","Fall 2020","Slides","Lecture 2 - Working with data in R","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 2 - Working with data in R.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_2_-_Working_with_data_in_R.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 2 - Working with data in R.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 2 - Working with data in R.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_2_-_Working_with_data_in_R.tex","Microeconometria_20202_Lecture_2_-_Working_with_data_in_R.tex","public_html\pdfs\Microeconometria\20202\Lecture 2 - Working with data in R.tex"
"Microeconometria","Fall 2020","Slides","Lecture 3 - Basics of programming","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 3 - Basics of programming.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_3_-_Basics_of_programming.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 3 - Basics of programming.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 3 - Basics of programming.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_3_-_Basics_of_programming.tex","Microeconometria_20202_Lecture_3_-_Basics_of_programming.tex","public_html\pdfs\Microeconometria\20202\Lecture 3 - Basics of programming.tex"
"Microeconometria","Fall 2020","Slides","Lecture 4 - Stats review","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 4 - Statistics Review.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_4_-_Statistics_Review.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 4 - Statistics Review.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 4 - Statistics Review.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_4_-_Statistics_Review.tex","Microeconometria_20202_Lecture_4_-_Statistics_Review.tex","public_html\pdfs\Microeconometria\20202\Lecture 4 - Statistics Review.tex"
"Microeconometria","Fall 2020","Slides","Lecture 5 - Summarizing data","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 5 - Summarizing data.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_5_-_Summarizing_data.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 5 - Summarizing data.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 5 - Summarizing data.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_5_-_Summarizing_data.tex","Microeconometria_20202_Lecture_5_-_Summarizing_data.tex","public_html\pdfs\Microeconometria\20202\Lecture 5 - Summarizing data.tex"
"Microeconometria","Fall 2020","Slides","Lecture 6 - Potential outcomes and the experimental ideal","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 6 - Potential outcomes and the experimental ideal.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_6_-_Potential_outcomes_and_the_experimental_ideal.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 6 - Potential outcomes and the experimental ideal.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 6 - Potential outcomes and the experimental ideal.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_6_-_Potential_outcomes_and_the_experimental_ideal.tex","Microeconometria_20202_Lecture_6_-_Potential_outcomes_and_the_experimental_ideal.tex","public_html\pdfs\Microeconometria\20202\Lecture 6 - Potential outcomes and the experimental ideal.tex"
"Microeconometria","Fall 2020","Slides","Slides with notes","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture%209%20-%20Notes.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_9_-_Notes.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 9 - Notes.pdf"
"Microeconometria","Fall 2020","Slides","Lecture 7 - OLS review","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 7 - OLS review.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_7_-_OLS_review.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 7 - OLS review.pdf"
"Microeconometria","Fall 2020","Slides","native LaTeX file","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 7 - OLS review.tex","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_7_-_OLS_review.tex","Microeconometria_20202_Lecture_7_-_OLS_review.tex","public_html\pdfs\Microeconometria\20202\Lecture 7 - OLS review.tex"
"Microeconometria","Fall 2020","Slides","Slides with notes","https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture%209%20-%20Notes.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/Microeconometria_20202_Lecture_9_-_Notes.pdf","","public_html\pdfs\Microeconometria\20202\Lecture 9 - Notes.pdf"
