course	term	section	label	href
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/1oct2016A.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/4mar2017.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2017- Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/30sept2017.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/3mar2018.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/29sep2018.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/2mar2019.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/28sept2019.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/7mar2020.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionMarzo2020.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2020.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionFeb2020_1.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Primer Parcial 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2021.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Sep2021.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/12nov2016A.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/22abr2017.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/11nov2017.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/21abr2018.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/10nov2018.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/27abr2019.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/9nov2019.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20192.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/18abr2020.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20201.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/20211/SolucionParcial2.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/SolucionAbril2021.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Otoño (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Nov2021_2.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/5dic2016A.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/29mayo2017.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/18dic2017.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/21may2018.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/10dic2018.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/27mayo2019.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/16dic2019.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2019.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2020.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2020.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2021-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2021.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Final 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2021.pdf
EcoIV	2022-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2021.pdf
EcoIV	2023-1	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/EcoIV/20231/Temario.pdf
EcoIV	2023-1	Equilibrio General	Lecture 1	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture1.pdf
EcoIV	2023-1	Equilibrio General	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture1_1.pdf
EcoIV	2023-1	Equilibrio General	Lecture 2	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture2.pdf
EcoIV	2023-1	Equilibrio General	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture2_1.pdf
EcoIV	2023-1	Equilibrio General	Lecture 3	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture3.pdf
EcoIV	2023-1	Equilibrio General	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture3_1.pdf
EcoIV	2023-1	Equilibrio General	Lecture 4	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture4.pdf
EcoIV	2023-1	Equilibrio General	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture4_1.pdf
EcoIV	2023-1	Equilibrio General	Lecture 5	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture5.pdf
EcoIV	2023-1	Equilibrio General	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture5_1.pdf
EcoIV	2023-1	Equilibrio General	Lecture 6	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture6.pdf
EcoIV	2023-1	Equilibrio General	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture6_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 7	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture7.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture7_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 8/9	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture8-9.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture8_9_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 10	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture10.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture10_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 11	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture11.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture11_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 12	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture12.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture12_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 13	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture13.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture13_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 14	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture14.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture14_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 15	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture15.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture15_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 16	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture16.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Notas de clase	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture16_1.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 17	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture17.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 18	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture18.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 19	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture19_short.pdf
EcoIV	2023-1	Monopolio y discriminación de precios	Lecture 20	https://mauricio-romero.com/pdfs/EcoIV/20231/Lecture20.pdf
EcoIV	2023-1	Notas de Clase	Notas de clase de Álvaro Riascos y Andrés Carvajal (Equilibrio general)	https://mauricio-romero.com/pdfs/MicroIII201619/notas_micro.pdf
EcoIV	2023-1	Notas de Clase	Notas de clase de Marcela Eslava (Teoría de Juegos)	https://economia.uniandes.edu.co/files/profesores/marcela_eslava/tj2016II/Notas_Juegos_revisada.pdf
EcoIV	2023-1	Notas de Clase	Resumen del curso	https://mauricio-romero.com/pdfs/EcoIV/Resumen_ParcialFinal.pdf
EcoIV	2023-1	Notas de Clase	Notas de clase de Teoría de Juegos	https://mauricio-romero.com/pdfs/EcoIV/Notas.pdf
EcoIV	2023-1	Notas de Clase	Taller de equilibrio general	https://mauricio-romero.com/pdfs/EcoIV/Taller_EqGeneral.pdf
EcoIV	2023-1	Clases de repaso	Quiz 1 - 2022	https://mauricio-romero.com/pdfs/EcoIV/20231/Quiz1_2022.pdf
EcoIV	2023-1	Clases de repaso	Repaso Parcial 2 - Feb 14 2023	https://mauricio-romero.com/pdfs/EcoIV/20231/Repaso_Parcial2_1.pdf
EcoIV	2023-1	Clases de repaso	Repaso Parcial 2 - Feb 16 2023	https://mauricio-romero.com/pdfs/EcoIV/20231/Repaso_Parcial2_2.pdf
EcoIV	2023-1	Clases de repaso	Repaso Parcial 3 - Marzo 09 2023	https://mauricio-romero.com/pdfs/EcoIV/20231/Repaso_Parcial3_1.pdf
EcoIV	2023-1	Clases de repaso	Repaso Parcial 4 - Marzo 30 2023	https://mauricio-romero.com/pdfs/EcoIV/20231/Repaso_Parcial4_1.pdf
EcoIV	2023-1	Clases de repaso	Repaso Parcial 5 - Abril 25 2023	https://mauricio-romero.com/pdfs/EcoIV/20231/Repaso_Parcial5_1.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/1oct2016A.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/4mar2017.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2017- Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/30sept2017.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/3mar2018.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/29sep2018.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/2mar2019.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/28sept2019.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/7mar2020.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionMarzo2020.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2020.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionFeb2020_1.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2021.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Sep2021.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2022 - Primavera (solución de algunos ejercicios)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solucion de otros ejercicios	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera_Parte2.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Primer Parcial 2022 - Otoño (solución de algunos ejercicios)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solucion de otros ejercicios	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono_Parte2.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/12nov2016A.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/22abr2017.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/11nov2017.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/21abr2018.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/10nov2018.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/27abr2019.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/9nov2019.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20192.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/18abr2020.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20201.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/20211/SolucionParcial2.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/SolucionAbril2021.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Otoño (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Nov2021_2.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/5dic2016A.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/29mayo2017.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/18dic2017.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/21may2018.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/10dic2018.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/27mayo2019.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/16dic2019.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2019.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2020.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2020.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2021-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2021.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Final 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2021.pdf
EcoIV	2023-1	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2021.pdf
EcoIV	2023-2	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/EcoIV/20232/Temario.pdf
EcoIV	2023-2	Equilibrio General	Lecture 1	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture1.pdf
EcoIV	2023-2	Equilibrio General	Lecture 2	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture2.pdf
EcoIV	2023-2	Equilibrio General	Lecture 3	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture3.pdf
EcoIV	2023-2	Equilibrio General	Lecture 4	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture4.pdf
EcoIV	2023-2	Equilibrio General	Lecture 5	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture5.pdf
EcoIV	2023-2	Equilibrio General	Lecture 6	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture6.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 7	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture7.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 8/9	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture8-9.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 10	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture10.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 11	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture11.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 12	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture12.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 13	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture13.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 14	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture14.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 15	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture15.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 16	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture16.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 17	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture17.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 18	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture18.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 19	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture19_short.pdf
EcoIV	2023-2	Monopolio y discriminación de precios	Lecture 20	https://mauricio-romero.com/pdfs/EcoIV/20232/Lecture20.pdf
EcoIV	2023-2	Notas de Clase	Notas de clase de Álvaro Riascos y Andrés Carvajal (Equilibrio general)	https://mauricio-romero.com/pdfs/MicroIII201619/notas_micro.pdf
EcoIV	2023-2	Notas de Clase	Notas de clase de Marcela Eslava (Teoría de Juegos)	https://economia.uniandes.edu.co/files/profesores/marcela_eslava/tj2016II/Notas_Juegos_revisada.pdf
EcoIV	2023-2	Notas de Clase	Resumen del curso	https://mauricio-romero.com/pdfs/EcoIV/Resumen_ParcialFinal.pdf
EcoIV	2023-2	Notas de Clase	Notas de clase de Teoría de Juegos	https://mauricio-romero.com/pdfs/EcoIV/Notas.pdf
EcoIV	2023-2	Notas de Clase	Taller de equilibrio general	https://mauricio-romero.com/pdfs/EcoIV/Taller_EqGeneral.pdf
EcoIV	2023-2	Clases de repaso	Solución Examen 1 de 2023-1	https://mauricio-romero.com/pdfs/EcoIV/20232/RepasoParcial1.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/1oct2016A.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/4mar2017.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2017- Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/30sept2017.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/3mar2018.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/29sep2018.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/2mar2019.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/28sept2019.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/7mar2020.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionMarzo2020.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2020.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionFeb2020_1.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2021.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Sep2021.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2022 - Primavera (solución de algunos ejercicios)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solucion de otros ejercicios	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera_Parte2.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Primer Parcial 2022 - Otoño (solución de algunos ejercicios)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solucion de otros ejercicios	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono_Parte2.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/12nov2016A.pdf
